Abstract;Year
A natural language understanding (NLU) system utilizes a knowledge network having interconnected actor perceiver predictor (APP) nodes associated with context action and result. For a received utterance an utterance type is determined and an input message is generated based on the utterance type. The input message includes word-concept groupings which include words of the received utterance and concept tags associated with the words. An action type is determined based on the utterance type. The knowledge network is searched to locate a subset of the APP nodes that exceed a threshold connection weight and thereby discriminate the word-concept groupings from other word-concept groupings represented by nodes of the network. Metadata for the word-concept groupings is retrieved from the subset of the APP nodes and a response to the received utterance is generated by incorporating the metadata into a response template.</p>;2021
The invention provides a text information processing method and device electronic equipment and a storage medium and relates to the technical field of artificial intelligence in particular to the technical field of natural language processing smart medical treatment and knowledge maps. According to the specific implementation scheme a corresponding medical record export diagram is generated according to text information in a to-be-processed medical record disease nodes in the medical record export diagram are clustered the medical record export diagram is divided into a plurality of medical record sub-diagrams according to a clustering result the medical record sub-diagrams are coded and a disease diagnosis result is generated according to entity characteristics obtained through coding. According to the clustering result of the disease nodes in the medical record exported graph the medical record exported graph is divided into a plurality of medical record sub-graphs and the plurality of medical record sub-graphs are respectively coded to obtain the entity features so that the information of different sub-graphs can be effectively coded the medical record structured coding capability is effectively improved the text information processing effect is enhanced. And the accuracy rate of disease diagnosis and prediction is improved.;2021
"The invention relates to a relationship extraction system based on remote supervision and relates to the field of information extraction the relationship extraction system comprises a knowledge base module and a relationship extraction module connected with the knowledge base module the knowledge base module provides necessary knowledge information for the relationship extraction module and helps to screen out needed information from a large number of external texts; after the relationship extraction module develops an entity extraction function triple pair extraction can be performed on external texts in combination with relationship extraction and a knowledge base is enriched by using an extraction result; the problems that in supervised learning large-scale data labeling cost is high in unsupervised learning accuracy is low and noise is easily caused due to the fact that the most original remote supervision hypothesis is too strong are solved.";2021
"The invention discloses an automatic knowledge element extraction method based on Bert + BiLSTM + CRF. The method comprises the steps of chapter structure division based on Bert and automatic knowledge element extraction based on Bert + BiLSTM + CRF. The Bert-based chapter structure division and the Bert + BiLSTM + CRF-based knowledge element automatic extraction respectively comprise a model training stage and a knowledge element extraction stage; in the model training stage based on Bert model characteristics method design is carried out by analyzing main contents and chapter structure characteristics of legal instruments and a chapter paragraph indexing model Bert-PMC based on Bert is constructed; based on the Bert-PMC a bidirectional recurrent neural network BiLSTM and a conditional random field CRF are fused and an automatic knowledge element extraction model Bert-BiLSTM-CRF based on Bert + BiLSTM + CRF is constructed; in the knowledge element extraction stage the trained Bert-PMC and the trained Bert-BiLSTM-CRF are called in sequence to carry out legal knowledge element extraction.";2021
A system computer program product and method are provided for employing a graph neural network (GNN) to construct a taxonomy. The GNN is subject to a training cycle and an inference cycle. The training cycle encodes cross-domain terms pairs from a set of noisy cross domain pairs extracted from a corpora and outputs a preliminary taxonomy. The inference cycle identifies candidate term pairs and selectively subjects the candidate term pairs to selective filtering to produce a system predicted taxonomy from the preliminary taxonomy.</p>;2021
"The invention relates to the technical field of knowledge maps and discloses a method for obtaining a question answer and the method comprises the steps: obtaining a first alternative entity corresponding to a question character string; obtaining first label information of the first alternative entity and obtaining feature information corresponding to the first label information wherein the feature information is used for representing a first relationship corresponding to the first label information or a first attribute corresponding to the first label information; obtaining synonyms of the feature information and obtaining answer candidate paths in a preset knowledge graph database according to the first alternative entity and the synonyms; and obtaining an answer corresponding to the question character string according to the answer candidate path. The synonym of the feature information is considered when the answer candidate path is acquired and the answer candidate path is acquired jointly according to the alternative entity and the synonym so that the more accurate answer candidate path can be acquired and the answer credibility is improved. The invention further discloses a device for obtaining the question answer electronic equipment and a storage medium.";2021
"The invention provides an internet product archive management method and system electronic equipment and a storage medium and the technical scheme of the method comprises: a product attribute definition step of training a product recognition model recognizing and extracting instances and attribute information of internet products from internal and external data sources of an enterprise by using the product recognition model and establishing a standard attribute structure of the product according to the instance and the attribute information; a product attribute configuration step of configuring an attribute field of the product according to the standard attribute structure and an actual demand; and a product archive construction step of processing the basic information of the product according to the standard attribute structure and the attribute field and constructing a product archive in a structured data form. The problem that an existing product knowledge management method is low in automation degree is solved.";2021
"The invention discloses a conference record generation method and device. The method comprises the following steps: collecting recording data of a business conference to form first voice data; performing role separation on the first voice data to form second text data; identifying an industry keyword matched with the second text data and adjusting text description in the second text data by using a corresponding industry knowledge base to form third text data; and performing time interval monitoring on the third text data according to the topics and generating analysis reports for different topics in the third text data. By adopting the scheme the recording of the business conference is converted into the text the text is adjusted by using the industry knowledge base to obtain a more accurate conference summary and then deep mining is performed according to the conversation topic to obtain an analysis report of different topics in the business conference so that the effort for manually recording the conference is reduced and the problem that key points of business conversations cannot be accurately analyzed through recording in the prior art is solved.";2021
"The invention provides a place information determination method and device electronic equipment and a storage medium and relates to the technical field of artificial intelligence in particular to the field of NLP and knowledge maps. According to the specific implementation scheme at least one place chain corresponding to place information in a to-be-recognized text is determined each place chain comprises a plurality of chain nodes cascaded according to the affiliation relation and each level of chain node represents a current level name corresponding to the place information; and target location chain related to the to-be-recognized text is determined from the at least one location chain according to feature words representing location attributes in the to-be-recognized text.";2021
"The invention discloses a knowledge matching method and device fusing context semantic constraints equipment and a medium and the method comprises the steps: carrying out the knowledge extraction of an obtained input statement and obtaining an entity vector and a relation vector in the input statement; converting the input statement into a text vector; splicing the entity vector the relation vector and the text vector to obtain a target vector; performing similarity matching on the target vector and a vector record in a knowledge base to determine a similar vector set; and taking the vector with the highest similarity in the similar vector set as a matching result. The efficiency is improved the time cost and the labor cost for making the annotation data are reduced and the method can be widely applied to the technical field of natural language processing.";2021
"The invention discloses a data processing method and device equipment and a storage medium relates to the field of data processing and artificial intelligence in particular to the field of knowledge maps cloud computing big data and intelligent search. The specific implementation scheme comprises the steps: acquiring historical event data and received event data within preset time; constructing a knowledge graph based on the historical event data; and determining target event data based on the received event data and the knowledge graph and outputting the target event data. According tothe implementation mode the knowledge graph is constructed on the basis of the historical event data so that one-event multi-complaint events in the event data received in real time can be determined more comprehensively quickly and accurately on the basis of the knowledge graph urban public opinions can be better monitored difficult miscellaneous diseases in urban management can be correctedin time and urban refined treatment is promoted.";2021
"The invention discloses a data processing method and device electronic equipment and a storage medium and relates to the technical field of artificial intelligence such as big data and knowledge maps. According to the specific implementation scheme the method comprises the steps: obtaining a historical query data set wherein the data set comprises various types of data; preprocessing each piece of data by using a preprocessing mode corresponding to the type to which each piece of data belongs in sequence to obtain a text corresponding to each piece of data; performing entity recognition on each text to determine an entity triple data set corresponding to each text; and according to the entity triple data set corresponding to each text generating a knowledge graph corresponding to the data set. Therefore different types of data are arranged to generate the knowledge graph so that a user can conveniently look up the knowledge graph and the time of the user is saved.";2021
"The invention discloses an intelligent operation and maintenance method and system and the method comprises the steps: building a knowledge base based on system operation and maintenance wherein theknowledge base comprises a conventional operation and maintenance question and an answering result corresponding to the conventional operation and maintenance question; automatically capturing an application system error picture sent by a user in the operation and maintenance communication platform and performing recognition processing on the picture through an AI artificial intelligence technology to obtain error text information; automatically matching the error report text information in a knowledge base and automatically popping up an answer page if a corresponding answer result is matched; and if the corresponding answering result is not matched answering the error reporting text information and meanwhile filling the error reporting text information and the answering result thereof into a knowledge base. Through AI technologies such as image recognition and ocr recognition and the IM robot error reporting pictures are automatically captured accurate matching and intelligent response are achieved so that the purpose of intelligent operation and maintenance is achieved the workload of operation and maintenance personnel can be reduced the operation and maintenance efficiency is improved and more friendly and convenient operation and maintenance services are provided.";2021
"The invention discloses an entity extraction method a related device equipment and a storage medium. The entity extraction method comprises the following steps: acquiring a target text fragment and a first feature representation of the target text fragment from a target text; determining a plurality of candidate link entities of the target text segment in an entity knowledge base and obtaining second feature representations of the plurality of candidate link entities; based on the first feature representation and the second feature representation of each candidate link entity obtaining a third feature representation of each candidate link entity; and determining whether the target text fragment is an entity based on the third feature representation. Through the method the entity extraction accuracy can be improved.";2021
"The invention discloses a method and device for for annotating text equipment for annotating the text and a storage medium and relates to the field of artificial intelligence in particular to the field of knowledge maps and big data. The specific implementation scheme comprises: obtaining a to-be-labeled text; determining a target text based on the to-be-labeled text and a pre-trained classification model; in response to monitoring that the target text is selected displaying a selectable entity tag corresponding to the target text; determining an entity label corresponding to the target text from the selectable entity labels and displaying the entity label on the side of the target text; in response to monitoring that any two entity tags are selected displaying a relationship between any two entity tags; and in response to monitoring that a target relationship in the existing relationships is selected connecting the two entity tags with the target relationship and displaying a labeling result after connection. According to the implementation mode the user text labeling efficiency can be effectively improved the labeling result is simpler and easier to see and the user retention rate is increased.";2021
"The invention discloses a bond transaction intention recognition system capable of enhancing self-attention and relates to the technical field of data processing. The method comprises the following specific processes: constructing a knowledge base module to store a preprocessed relation library; in the encoding stage using pre-trained encoding to initialize an encoding for a text and connecting a self-attention module subsequently so that the model learns different weights of each word component in the text; finding the relation of related words or characters in a knowledge base storage memory module through addressing and adding the information to model training as priori knowledge and guiding a neural network to learn a deeper hierarchical structure relation; and performing entity part addressing coding and label addressing coding on the extracted result then weighting the result and the output of attention and connecting the obtained embedding result to a full connection layer to output a result. The system has the advantages that the intention recognition task of financial bond transaction information is achieved the accuracy rate in financial services reaches over 98% and commercial requirements are basically met.";2021
"An embodiment of the present invention relates to a method for processing a video an apparatus an electronic device and a storage medium and also relates to knowledge graph deep-learning and image processing fields. According to the method a plurality of first identifiers related with a first object of a target video are determined based on a plurality of frames including the first object; a plurality of attribute values related with the plurality of first identifiers based on a knowledge base related with the first object; one group of frames are determined among the plurality of frames; an attribute value related with a first identifier determined by each frame of the one group of frames is all a preset value; and the target video is divided into a plurality of video segments based on positions of the one group of frames among the plurality of frames. Therefore stronger adaptiveness for video division can be embodied. COPYRIGHT KIPO 2022";2021
"The invention provides a chapter denoising method device and system and a storage medium and the method comprises the steps: firstly splitting a to-be-processed document into a target sentence and taking a label of the to-be-processed document as the label of the target sentence; inputting the target sentence into a preset model and outputting a correlation prediction probability of the target sentence for a preset feature; determining the relevancy of the to-be-processed document based on the label of the target sentence the knowledge base and the relevancy prediction probability of the target sentence for the preset features. Visibly the invention provides the chapter denoising method by machine learning the annotation label of the to-be-processed document is used as the label of the target sentence a large number of annotations are not needed and classification and denoising efficiency of the electronic document is further improved.";2021
The invention discloses a contact network construction technology document content automatic generation device. The automatic generation device comprises a knowledge information representation modulea database module a knowledge base module a knowledge information reasoning module a text generation module a parameter acquisition module and a content export module. The invention further discloses a generation method of the device the knowledge element information model of the contact network engineering is established according to the structure of the contact network engineering technical disclosure and the knowledge element information model is used as the basis to establish a contact network engineering technical disclosure case library and an expert rule library to be stored in the cloud server. The server side achieve case knowledge information optimization by using a case rule hybrid reasoning algorithm. Meanwhile a text generation model is constructed and trained on the basis of deep learning by taking the previous construction project engineering data of the overhead line system stored in the server as corpora. The user terminal inputs basic information of a contactnetwork construction project through the handheld intelligent device and after the basic information is uploaded to the cloud server the server side automatically generates contact network engineering technology disclosure document content and returns the contact network engineering technology disclosure document content to the user terminal.;2021
"The invention relates to an artificial intelligence technology and discloses a problem extension method which comprises the steps of performing label text retrieval according to an original text setto obtain a label text set; carrying out extension problem prediction on the original text set by utilizing a problem extension model to obtain a prediction text set; calculating a first loss value between the original text set and the prediction text set and a second loss value between the prediction text set and the label text set to obtain a final loss value; adjusting internal parameters of the problem expansion model according to the final loss value until the final loss value is smaller than a preset threshold value and obtaining a standard problem expansion model; and performing extension prediction on the to-be-extended text by utilizing the standard problem extension model to obtain an extended text set. The invention also relates to a blockchain technology and the label text set and the like can be stored in a blockchain node. The invention further discloses a problem expansion device electronic equipment and a storage medium. According to the invention the problem thatthere is no extended question or there are few extended questions in newly added questions of the knowledge base can be solved.";2021
The invention is applicable to the technical field of artificial intelligence and provides a question and answer knowledge base management method and device in a digital medical platform terminal equipment and a storage medium. Similar marking problems can be classified into the same category according to the calculated distances between different marking problems and the phenomenon that the marking accuracy is low due to the fact that the problems are classified and marked in a manual classification mode is prevented namely the marking accuracy is improved. Accuracy of subsequent classification marking of different marking problems in the same category is improved. Marked questions are classified and labeled according to a question clustering result and a question and answer knowledge base is subjected to data updating according to the question classification and labeling result so that answer labeling and data updating can be respectively performed for different types of marked questions.;2020
"The invention discloses a marine auxiliary engine equipment fault intelligent early warning design method based on artificial intelligence in the technical field of fault intelligent early warning. The method comprises the following steps: 1 naming an entity extraction rule and a semantic sentiment analysis algorithm; 2 calling data of samples in the historical knowledge base for study and judgment and performing secondary processing on operation data of auxiliary equipment; 3 obtaining key operation information of the auxiliary machine equipment; and 4 extracting actual operation data and key operation indexes of the marine auxiliary equipment carrying out data classification and selecting classification analysis in a manual supervision mode to realize intelligent monitoring and state self-analysis of the ship auxiliary equipment. Deep utilization of historical operation data of the ship auxiliary equipment is realized heterogeneous data intercommunication and information fusion are fully realized the intelligent level of operation and maintenance can be improved in actual engineering application and the maintenance cost of ship auxiliary equipment can be reduced.";2021
The invention relates to a dangerous chemical library construction method based on a knowledge graph. The dangerous chemical library construction method comprises the following steps: 1 constructinga dangerous chemical data set 2 determining basic attributes of the chemicals according to the content of the established chemical knowledge graph and determining used accident risk information and 3 establishing a risk information extraction model: designing a neural network model taking AlBert as a pre-training model as the risk information extraction model. The method has the beneficial effects that four parts are extracted from risk information describing dangerous chemicals by utilizing the strong expression ability of deep learning and all data can be directly extracted after a model is trained so that the step of manually screening text information is omitted the problem that only the surroundings are paid attention to and the global situation is not paid attention to in thetraining process is avoided correct entities can be extracted from sentences more effectively and various types of information of chemicals are stored in a knowledge base in the form of a knowledgegraph so that the chemicals can be looked up more conveniently.;2021
"The invention discloses an assessment method for calculating the information security risk of a network product and relates to the fields of natural language processing network technology and information security. The method includes: for the specified page information capturing the product vulnerability data from the network by using a web crawler; selecting a part of data from the captured product vulnerability data as sample data and preprocessing the sample data; carrying out named entity recognition on all the original product vulnerability data; constructing a small knowledge base byutilizing the preprocessed sample data and extracting a relationship between entities in the original product vulnerability data by adopting a distance supervision method; constructing a product vulnerability knowledge map according to the entity pairs and the relationship between the entities; carrying out query and expansion query on the established knowledge graph and achieving visual operation of product vulnerabilities and product safety risk assessment. The rapid and effective method is provided for product safety risk assessment guarantees are provided for national informatization safety and high practicability is achieved.";2019
A method of automatically generating a terminology definition knowledge base (KB) includes mapping each word in a word sequence to a real value dense vector using dense vector representations. The word sequence is then processed using a Convolutional Neural Network (CNN) model to identify whether the word sequence includes a terminology definition and to label the word sequence with a label indicating whether a terminology definition exists within the word sequence. The word sequence is then processed using a Conditional Random Field (CRF) model to identify boundaries of the terminology definition in the word sequence. The terminology definition is then extracted and added to the terminology definition KB.;2020
A knowledge-based natural language processing system mainly aims at solving the problems that the knowledge-based natural language processing system is difficult to transplant and longitudinally extend to a new field in practical application and the bottleneck lies in that the system depends on a semantic concept dictionary in a specific field and a large amount of knowledge engineering based onmanual work is needed for constructing the dictionary. Considering this the invention discloses a domain-based automatic construction method of an unsupervised Chinese semantic concept dictionary for Chinese texts in a specific domain which consists of an inner layer and an outer layer and is used for automatically constructing the Chinese semantic concept dictionary and an extraction mode dictionary at the same time. According to the proposed algorithm training corpora do not need to be labeled in advance and only a small number of seed words based on semantic concept categories are needed as input. A Chinese domain concept dictionary constructed by the algorithm plays an important role in supporting intelligent text applications such as text classification text summarization information retrieval ontology learning and the like and is an indispensable link.;2020
"The invention relates to a knowledge graph question-answering method and device based on semantic blocks. The method comprises the steps: obtaining a question and generating a context dictionary through a preset knowledge graph; inputting the context dictionary into a pre-trained graph neural network model to generate a semantic block sequence and constructing a semantic query graph according tothe semantic block sequence; and analyzing the semantic query graph according to the knowledge graph and outputting a result. According to the method the context dictionary of the questions is constructed and attached to the graph neural network so that implicit entity and relationship challenges are effectively solved and the semantic analysis effect is improved. The logic form of the question is generated through the constructed semantic query graph and the answer can be quickly retrieved in the knowledge base. In combination with the accuracy based on rules and the coverage based on deep learning constraint conditions and multi-intention combinations in questions are improved by constructing semantic blocks so that analysis of the question semantic blocks does not depend on a logic form of question and answer output and the method has relatively high adaptability.";2020
"The invention discloses an intelligent customer service semantic processing method and belongs to the technical field of artificial intelligence natural language. The method comprises the steps of establishing a customer service client a sample data sampling module and a cloud server; establishing a DSSM semantic similarity model module and a TF-IDF model module in a cloud server; training a DSSMsemantic similarity model based on the sample data; training a TF-IDF model based on the mass data; constructing a TF-IDF model semantic similarity calculation method. The accuracy and the efficiencycan be well balanced by adopting a semantic similarity sorting algorithm a large number of conversation knowledge bases are provided by adopting daily operation and maintenance of manual customer services a semantic understanding method taking a deep learning technology as an algorithm core is adopted quick and accurate semantic matching is provided for intelligent customer services in the office field and the office efficiency is improved.";2020
"The invention discloses a vertical domain entity disambiguation method fusing a topic model and a convolutional neural network. The method comprises the steps of 1 constructing a domain knowledge base; 2 performing word vector model training on the preprocessed data set and constructing a corresponding dictionary; 3 extracting names of entities to be disambiguated determining candidate entitysets corresponding to the entities from the domain knowledge base and performing word vectorization representation on entity context information; 4 constructing a keyword dictionary representing entity topics by using the manually labeled training set corpus through a lexicon to serve as input and training and storing a topic model; 5 taking the manually labeled data set as a training set anda verification set for training optimizing model parameters and storing a CNN model; 6 according to the theme feature similarity Sim1 and the semantic feature similarity Sim2 obtained in the step 4and the step 5 fusing the two feature similarities in an optimal mode by utilizing weight normalization operation; and 7 taking the candidate entity corresponding to the fusion similarity with themaximum value as a final disambiguation entity.";2020
The invention relates to a knowledge graph oriented to an electric power field to solve the problem of noise reduction in a remote supervised learning construction training set. The accuracy of entityrecognition is improved an accurate power domain knowledge graph can be constructed an accurate knowledge base is constructed for the power domain a foundation is provided for knowledge discoveryof a power domain in the future and a foundation is laid for extension of the power domain knowledge graph.;2020
The invention is suitable for the technical field of natural language processing and provides a short text matching method and device based on inverted indexes and the method comprises the steps: carrying out the feature extraction of inputted characters carrying out the one-to-one matching of extracted features and rule templates in a knowledge base and finding out the most suitable template.Particularly after feature extraction an inverted index technology is adopted to establish an inverted index for input characters so that the calculation efficiency during matching is optimized and the process of matching with templates in a knowledge base one by one in the future is greatly accelerated. The device comprises a rule template knowledge base a feature extractor a feature expander an inverted index generator a template compiler and a template matcher. The method can be applied to question matching in intelligent customer service and question-answering systems or user input matching in other information retrieval scenes flexible and complex text matching rule setting can be carried out and meanwhile efficient execution of the matching process is guaranteed.;2020
"The invention discloses a cyclically updated and iterated periodical literature knowledge graph construction method which comprises the steps of designing a conceptual model defining an ontology structure of a periodical literature knowledge graph and defining an ontology relationship attributes of the ontology and data attributes in the ontology; managing word lists and corpora dividing theword lists into subject word lists and relation word lists and dividing corpora into text libraries and statement libraries and relating to corpora of multiple sources; labeling training identifying and calibrating an entity relationship extraction model based on deep learning performing entity extraction and relationship extraction by adopting a deep learning entity relationship extraction technology in combination with a dictionary and a corpus and updating iteration; performing corpus attribute extraction by conceptually designing a defined ontology structure and introducing a template; checking and disambiguating results of entity identification and relationship extraction and performing entity disambiguation on results of attribute extraction; and storing an identification result into the knowledge graph irregularly updating the topic dictionary the relationship dictionary and the training model and identifying the corpus by using the new dictionary and model to achieve loop iteration updating and construct the knowledge graph.";2020
"The invention belongs to the technical field of natural language text processing and particularly relates to a word segmentation method for a Chinese natural language text. The method is designed onthe basis of a good measurement method in unsupervised learning a small amount of manual work is added and the head words are arranged manually; the manual arrangement of the head words has the advantages that the quality of the word list and the types of the words are more controllable further the requirement for the corpus word distribution characteristics can be reduced and the method is particularly suitable for the situations that the word distribution of the corpus is not ideal and the number of the central words of the domain synthetic words is small. The word segmentation method disclosed by the invention is suitable for natural language texts in the field; particularly the method is most suitable for the fields with more domain synthetic words and nonstandard words the wordsegmentation effect of the method is better than that of a universal open domain word segmentation tool and the result is beneficial to further subsequent steps of natural language processing in related fields especially application in knowledge extraction or knowledge maps.";2020
"The invention discloses a knowledge graph-based financial domain knowledge question-answering method which comprises the following steps: firstly crawling financial data to establish a knowledge base vectorizing entities through Word2vec and calculating similarity among the entities by using a cosine similarity algorithm; based on a financial dictionary adopting a maximum forward traversal method to traverse cut and analyze questions raised by a user then carrying out classification training on questions in the financial field through an RNN neural network and carrying out data retrieval according to question categories; extracting words with higher similarity with the question keywords in the corpus by using a similarity algorithm to expand the vocabularies of the question sentences and finally completing matching of database query sentences according to a template matching method; returning the queried result as an answer to the question to the user and realizing visualization of the relationship between the financial entity attribute data and the entities through ECharts. According to the method disclosed in the invention through the neural network training model andsimilarity comparison adaptive parameter adjustment the accuracy of the question-answering system is effectively improved.";2020
"The invention relates to the technical field of machine translation in particular to a patent bilingual sentence pair processing method and system. The method comprises the following steps that patent chapter-level bilingual alignment corpora are obtained; extracting content features of the patent bilingual chapter-level article; according to the content characteristics performing content modulesegmentation and grading processing on the bilingual aligned chapter-level corpus; paragraph module segmentation is carried out according to the result of the content grading module; classifying andsorting different paragraph modules; According to a classification result of the paragraph module sentence-level alignment classification is carried out. The invention discloses a patent bilingual sentence pair processing method and system. On the basis of statistical translation starting from the patent field and on the basis of patent literature analysis a patent knowledge base is formed andautomatic extraction and generation of a patent bilingual sentence pair library are realized in combination with neural network translation so that the efficiency and the accuracy are greatly improved and the bilingual sentence pair corpus in the patent field can be quickly established.";2020
"The invention discloses an EMR information association and evolution method based on graph deep learning and the method comprises the following steps: preprocessing EMR data: obtaining an EMR data set and obtaining an entity dictionary of EMR; constructing an EMR graph: converting words in the entity dictionary into vector representation obtaining a vector matrix of the EMR graph and an adjacent matrix of the EMR graph and performing combining to form the EMR graph; constructing an EMR image deep learning model: constructing an input image data set of the EMR image deep learning model according to all EMR images corresponding to the obtained EMR data set so as to further obtain an image deep learning model F; and carrying out EMR information association and evolution: feeding any pieceof EMR data into the graph deep learning model F and constructing an evolution sequence of the EMR graph. The invention provides an EMR information association and evolution method based on graph deep learning and the method comprises the steps: carrying out the modeling of electronic medical record data through a graph deep learning method displaying the evolution process of the structural information of an electronic medical record through a network relation graph visualization technology and achieving the knowledge discovery and interpretable deep learning.";2021
"The invention discloses a dialogue service system based on natural language processing. The system comprises a knowledge base management module a merchant construction module and a question and answer execution module. The merchant construction module is used for responding to a construction request of a merchant user providing a registration service and a login service for a merchant customer based on the construction request and providing a system login success page for the merchant customer based on the login service and the system login success page is used for receiving a knowledge base configuration request and a supplementary response configuration request of the merchant user; the knowledge base management module is used for responding to the knowledge base configuration request and providing question and answer configuration service for the merchant user based on the knowledge base configuration request and providing a dialogue service for the consumer user based on a preset generative dialogue model and a temperature configuration service. According to the technical scheme non-practical reply can be prevented from being provided for the customer user so that the problem that the core appeal of the customer cannot be met is solved.";2021
"The invention discloses an artificial intelligence adaptive interactive foreign language teaching translation system and belongs to the technical field of foreign language teaching. The system is used for interactive teaching in a foreign language teaching classroom based on an artificial intelligence technology and comprises a user interface module a translation module a knowledge base module and a management debugging module; the user interface module is used for a teacher to input to-be-translated manuscript contents; the knowledge base module is used for storing dictionaries various rule libraries and instance libraries required during translation; the translation module is used for translating the manuscript content to be translated; and the management debugging module is used for debugging and upgrading the system. According to the artificial intelligence self-adaptive interactive foreign language teaching translation system the translation performance of the system is trained through translated sentences stored in the system and related information of the sentences and creating corresponding historical information between translated texts the artificial intelligence self-adaptive learning ability is embodied and the translation effectiveness and accuracy of the translation system are improved.";2021
"The invention discloses a legal text-oriented knowledge representation learning method based on a TransE model. The method comprises the following steps: S1 acquiring a legal industry training text by using a mask language model; S2 according to the obtained legal industry training text dividing entities extracting a corresponding relation between the entities and storing defined data in a graph database in a triple form; and S3 matching industry word entities in a training text by utilizing the graph database and defining a target function of a knowledge representation learning TransE model. The model is trained by fusing the entity vector in the training text and the structure information in the graph database and the representation of the entity vector and the relationship vector is learned. According to the method the problem that only structured information is utilized and various kinds of extra information are not utilized in a traditional knowledge representation learning method is solved so that the knowledge representation obtained by fusing the text information can better represent a complex relationship in a knowledge base.";2021
"The embodiment of the invention relates to the technical field of information processing and discloses a brief report generation method and device electronic equipment and a computer readable storage medium and the brief report generation method comprises the steps: determining text features of a to-be-generated brief report text and determining each concept word of the text through a conceptword classification system according to the text features determining an association relationship among the conceptual words of the text through a conceptual word relationship classification system;then a tree-shaped knowledge network model being generated according to the knowledge network and the text structure of the text and the knowledge network being generated according to the concept words and the incidence relation between the concept words; then based on a tripartite deep network representation TriDNR algorithm a Node2Vec algorithm and a TransE model generating a network representation learning model according to the tree-shaped knowledge network model; and then generating a brief report according to the network representation learning model and the tree knowledge network model.";2021
